FECHA,IPC,AC,ALFAA,ALPEKA,ALSEA,AMXL,ASURB,BBAJIOO,BIMBOA,BOLSAA,BSMXB,CEMEXCPO,CUERVO,ELEKTRA,FEMSAUBD,GAPB,GCARSOA1,GCC,GENTERA,GFINBURO,GFNORTEO,GMEXICOB,GRUMAB,IENOVA,KIMBERA,KOFUBL,LABB,LIVEPOLC,MEGACPO,OMAB,ORBIA,PE&OLES,PINFRA,RA,TLEVICPO,WALMEX
02/01/2017,45695.10156,99.911522,25.536209,24.551247,58.077705,12.140015,285.105438,NULL,45.850071,NULL,NULL,15.502251,NULL,257.427063,155.13385,140.042267,79.752678,66.993721,29.452826,29.372025,90.457375,48.839161,241.859055,89.911034,31.570374,NULL,21.52,145.570206,64.725891,71.01976,44.208355,347.102417,162.801025,107.274452,84.905945,34.945587
03/01/2017,46123.35938,98.839096,25.615704,24.422392,58.214748,12.587231,285.410889,NULL,45.29414,NULL,NULL,15.502251,NULL,259.420837,158.695633,137.873642,77.301819,66.993721,29.294001,28.39826,89.502396,49.704636,237.878632,90.707314,30.868612,NULL,21.5,142.20224,63.168587,71.520355,43.832912,363.187103,160.024628,108.407867,88.546738,35.539799
04/01/2017,46587.73828,99.421532,25.257994,24.224161,58.067913,12.773569,290.317474,NULL,45.879333,NULL,NULL,15.93348,NULL,260.447083,158.833359,140.765152,76.777344,66.993721,29.249884,28.922594,88.379417,50.163342,244.285873,91.971436,30.682608,NULL,20.860001,139.019318,62.319996,71.496513,45.268982,368.284912,161.238708,107.74826,91.991257,35.605824
05/01/2017,46719.98828,99.060974,25.66538,24.739565,57.705723,12.559278,292.780304,NULL,46.123165,NULL,NULL,15.952197,NULL,261.932648,160.358444,140.379089,76.271896,66.993721,29.435177,29.091129,88.547424,51.487537,252.731445,91.951523,29.904762,NULL,21,141.180222,61.014477,70.582748,47.897083,393.747162,159.883453,107.404518,90.558495,35.285137
06/01/2017,46071.57031,97.091782,25.715063,25.17568,56.45274,12.540645,288.370087,NULL,46.445026,NULL,NULL,15.952197,NULL,261.356018,157.485413,136.411423,77.959839,66.993721,29.461645,28.136095,86.115776,50.371059,252.943329,91.652924,29.803303,NULL,20.870001,140.518295,61.266254,70.455605,47.380844,400.292511,156.523529,109.19754,87.94812,34.455124
09/01/2017,45553.51172,95.723495,25.317614,24.87833,53.193027,12.605864,282.652161,NULL,45.157589,NULL,NULL,15.783466,NULL,260.544769,156.009537,133.05986,76.271896,66.993721,29.002827,28.285902,85.602913,49.704636,243.687286,90.826767,29.245285,NULL,20.15,136.303528,60.361721,68.334076,46.554867,411.710968,152.373032,105.788017,87.889236,33.851467
10/01/2017,45886.26953,96.241219,24.87048,25.076563,52.047722,12.894691,290.727966,NULL,45.479454,NULL,NULL,15.849067,NULL,258.619385,159.610672,135.121735,77.635605,66.993721,28.844002,28.529345,84.444565,51.5308,244.230606,89.274002,29.30447,NULL,20.379999,137.471603,59.671658,69.77227,46.958469,428.640808,153.78476,101.440178,85.563454,33.757153
11/01/2017,45933.64844,98.765137,25.297739,25.304533,52.625267,13.006494,291.071625,NULL,45.342907,NULL,NULL,15.952197,NULL,259.32312,160.161667,132.632736,77.635605,66.827225,28.438122,28.267179,83.321587,51.911617,242.232086,89.50293,28.932457,NULL,19.969999,134.882401,60.18454,68.508888,47.193119,433.765594,155.450607,98.560204,85.543823,33.493061
12/01/2017,46060.98047,101.168846,25.148693,25.611795,53.290913,12.689716,290.155151,NULL,45.323399,NULL,NULL,16.289557,NULL,258.726898,160.614258,131.663406,77.206467,66.993721,28.182241,27.780296,84.639099,53.51276,243.687286,89.46312,29.194553,NULL,19.690001,133.655914,60.566868,68.556564,46.714432,431.086334,159.619934,100.037354,85.161095,33.662823
13/01/2017,46182.42969,101.74205,25.953533,26.454288,53.202812,12.605864,290.517944,NULL,45.362411,NULL,NULL,16.017796,NULL,257.466156,159.482758,133.905991,77.702362,66.993721,28.085182,28.12673,87.406761,53.564682,247.5923,90.488342,29.076191,NULL,20.200001,133.490417,61.04245,68.922058,47.915848,431.158234,162.255157,101.923279,84.326958,34.049545
16/01/2017,45740.37891,103.248993,25.446783,25.909147,52.615482,12.484742,289.677887,NULL,45.479454,NULL,NULL,15.73658,NULL,257.475891,158.075775,133.05986,77.635605,66.993721,28.076361,27.724119,85.841667,53.166565,244.681946,89.413353,28.915548,NULL,20.25,133.12056,60.31509,68.675751,47.127426,436.642731,160.429321,100.093086,83.630211,33.67226
17/01/2017,46002.55859,103.822189,24.940033,25.770382,51.166721,12.475427,290.117004,NULL,44.66993,NULL,NULL,16.627016,NULL,257.192444,161.470276,131.80307,78.589241,67.581383,26.964598,27.696028,87.106125,51.556767,244.727966,90.249458,29.000095,NULL,20.209999,134.366486,60.594849,67.63485,47.812599,439.690582,159.666977,98.708847,84.385841,33.370441
18/01/2017,46360.62891,103.128815,25.019524,25.225241,50.589172,12.699034,282.738098,NULL,44.689438,NULL,NULL,17.001905,NULL,257.172913,162.237717,131.326614,79.313995,67.581383,26.329308,27.499405,87.282959,53.06271,244.322754,91.493652,29.0931,NULL,19.26,131.553375,60.18454,66.339668,47.080498,435.0513,160.890488,98.987564,86.42704,33.79488
19/01/2017,46265.26172,100.151886,25.34742,24.600801,48.817375,12.652449,282.022156,NULL,45.401424,NULL,NULL,16.973833,NULL,257.251099,162.336121,131.531952,78.25547,67.581383,26.002836,27.387047,87.282959,52.292431,242.407074,90.71727,28.915548,NULL,19.65,131.251648,61.555336,65.672226,46.648731,441.695587,158.716415,99.117622,88.919655,33.379871
20/01/2017,46331.60156,104.081055,25.337484,24.759392,49.923527,12.52201,286.47052,NULL,44.19202,NULL,NULL,17.732969,NULL,259.13739,159.364685,133.183075,78.16964,67.581383,26.611658,27.639851,87.0177,52.759792,251.202591,91.334404,29.076191,NULL,19.16,127.426224,61.583309,68.580399,46.573639,438.971283,158.791718,98.736717,88.08551,33.078049
23/01/2017,47116.23828,107.806816,26.092642,25.195505,51.773632,12.894691,295.080841,NULL,45.684269,NULL,NULL,17.592409,NULL,262.294281,159.836975,139.344025,80.868431,67.532417,26.417542,28.576159,88.768478,54.404205,253.790665,92.329765,29.507387,NULL,19.719999,129.012848,61.555336,71.798462,47.305763,445.13913,166.339783,101.625984,90.352409,32.908272
24/01/2017,48149.60938,105.698929,26.748432,25.611795,55.728359,12.792204,300.541077,NULL,46.357243,NULL,NULL,18.314116,NULL,260.359131,162.93631,140.995163,80.38208,67.581383,26.470484,28.988134,90.749168,56.82756,252.44603,92.260094,31.291355,NULL,19.83,133.101074,61.844414,75.246941,48.338219,461.124878,172.024368,104.357323,93.610481,33.8326
25/01/2017,48275.82813,107.686623,27.235312,25.096386,57.098808,12.699034,299.233307,NULL,47.186272,NULL,NULL,18.632763,NULL,263.975311,162.93631,138.358276,83.91053,88.149643,27.026363,29.802725,89.431664,55.875523,254.260284,92.45916,32.026924,NULL,20.52,133.977142,61.340858,75.016518,48.338219,465.251678,177.90657,107.079361,93.865631,34.096706
26/01/2017,47611.44141,107.353806,26.927284,24.64045,57.147755,12.484742,291.85437,NULL,46.318233,NULL,NULL,18.107859,NULL,267.523193,161.617844,136.896088,81.030556,88.276962,26.602835,29.081766,88.255623,53.763744,255.485184,92.49897,31.308271,NULL,20.74,133.470993,61.00515,72.497688,47.31514,440.328949,172.59845,105.0448,95.867569,33.974091
27/01/2017,47421.12109,106.207413,27.116077,24.372837,58.449677,12.466108,287.826019,NULL,46.288971,NULL,NULL,18.145386,NULL,267.523193,157.938019,135.244949,81.44062,88.276962,26.911659,29.231575,90.881813,53.382942,262.475708,91.662865,31.418184,NULL,20.879999,134.230209,61.200977,70.503296,48.019096,448.789368,172.165512,107.441673,92.059952,33.8326
30/01/2017,47091.82031,106.873055,27.225374,23.788044,58.263691,12.33567,287.845123,NULL,45.801304,NULL,NULL,17.995373,NULL,266.26236,154.691101,135.442108,82.556374,89.863655,26.470484,29.493742,89.396294,52.716515,263.75589,92.309853,31.773281,NULL,21.26,132.468399,61.59264,71.456787,47.906467,436.004333,172.005524,107.060776,91.677223,34.191021
31/01/2017,47001.05859,104.007088,26.887543,23.778133,59.017437,12.242502,288.408325,NULL,45.089317,NULL,NULL,18.051615,NULL,264.248993,154.336884,132.723099,79.914803,93.046844,26.867542,28.941319,88.379417,54.127251,258.404846,91.623055,31.671822,NULL,21.879999,128.078384,61.760494,70.701935,46.385918,443.376862,171.111435,107.590317,91.274879,34.804108
01/02/2017,47009.51172,103.138046,26.877605,23.153696,58.929337,12.121383,289.782898,NULL,44.718693,NULL,NULL,17.704895,NULL,263.388916,157.239426,133.856689,77.807251,94.124229,26.885187,28.145456,87.203392,56.126514,255.595734,91.971436,31.570374,NULL,22.57,132.380783,61.573982,70.980034,46.667503,451.666443,167.582092,107.562447,90.067818,35.237976
02/02/2017,47095.07031,102.934654,26.768307,23.75831,57.17712,12.317037,290.3461,NULL,45.411179,NULL,NULL,17.732969,NULL,265.265472,157.465729,132.156281,79.218643,93.546356,26.796951,28.173546,88.397102,54.793671,256.811554,90.558022,31.561916,NULL,22.74,132.984283,61.629932,70.256958,46.658119,471.041809,169.73735,106.679878,88.890213,35.700146
03/02/2017,47225.10156,103.729736,26.89748,24.432304,56.658306,11.981626,291.119324,NULL,46.32798,NULL,NULL,17.592409,NULL,266.018036,158.115128,134.160645,80.048309,93.056641,26.444012,28.725969,90.422005,55.295658,260.163971,92.578606,32.128384,NULL,22.889999,136.245117,60.697418,70.0186,46.911541,462.788177,172.071411,105.890205,88.497673,36.209469
07/02/2017,46728.94922,102.805229,25.953533,23.936722,55.855614,11.702117,291.243439,NULL,45.869579,NULL,NULL,16.926947,NULL,264.121948,155.989853,137.512192,79.886185,93.046844,26.594013,27.733482,87.477493,55.235069,259.887665,90.936256,30.65724,NULL,23.1,135.262009,61.490063,70.129837,46.001091,475.627197,175.045486,104.951897,90.843086,36.218906
08/02/2017,46921.71094,101.483185,26.36092,23.98628,55.914349,11.795286,299.40509,NULL,45.586735,NULL,NULL,16.664545,NULL,264.71814,158.980957,138.686874,81.106842,92.655067,25.817545,28.070551,88.034561,55.771664,257.152313,90.806862,30.648787,NULL,23.110001,134.483292,60.538895,73.959717,45.794601,475.447388,180.946503,103.131012,91.382828,35.775597
09/02/2017,47232.17188,101.945435,26.410603,24.412481,55.679413,12.130699,301.152008,NULL,46.064644,NULL,NULL,16.992546,34.21685,263.408478,160.348618,140.765152,81.354782,93.673676,24.767548,28.0331,89.617355,54.637886,258.027191,89.920982,30.648787,NULL,23.129999,133.71431,60.380367,74.801979,46.245129,461.862122,180.7677,102.192688,91.559471,36.162304
10/02/2017,47797.03906,102.185806,26.430473,24.234072,57.323956,12.391574,304.321198,NULL,47.244789,NULL,NULL,17.123749,34.400345,263.750488,160.919281,141.791992,83.462311,88.179024,25.323429,28.154821,90.200951,56.135166,261.140198,90.886482,31.223719,NULL,23.77,134.483292,60.781349,75.008575,47.108643,461.394623,183.365265,101.774635,93.325882,36.360386
13/02/2017,47661.69141,102.435425,26.619263,23.966457,56.736618,12.27977,300.693817,NULL,47.108246,NULL,NULL,17.208065,34.323086,263.379181,158.49884,140.765152,83.510017,85.416992,25.499897,28.06119,88.529747,57.29491,261.388885,91.652924,30.65724,NULL,23.9,134.726639,62.142822,75.040352,46.780136,456.917175,185.398178,101.189339,92.727264,37.152668
14/02/2017,47391.23828,101.889961,26.440411,23.698841,56.90303,12.270454,298.04007,NULL,46.347496,NULL,NULL,17.142464,33.32835,261.404877,158.351257,139.516571,81.955574,86.190758,25.279312,27.143606,87.132645,57.364151,259.298218,89.592514,30.640333,NULL,23.65,134.084198,62.189445,75.231049,46.733208,454.354767,185.144058,100.269615,90.78421,37.350746
15/02/2017,47161.73828,100.743584,25.228186,21.141624,57.803612,12.307721,296.608154,NULL,46.191441,NULL,NULL,16.945662,33.115883,260.759827,158.528366,140.346237,83.109474,87.062454,24.970488,27.106155,87.221069,55.832253,259.307373,86.825409,30.665701,NULL,22.950001,132.56572,62.935455,75.048294,46.648731,454.067047,177.097183,100.167419,91.794991,37.303581
16/02/2017,47293.85156,100.355293,25.377232,21.726416,57.030285,12.251818,299.156952,NULL,46.620583,NULL,NULL,16.570772,33.318695,261.336456,160.899597,139.721909,82.756638,87.170189,24.87343,27.021887,88.635841,56.325581,262.411194,86.735825,30.124586,NULL,23.030001,132.517075,63.784046,74.317276,46.46101,458.112885,180.513596,99.925865,91.932381,37.74847
17/02/2017,47164.71094,99.856049,24.989716,21.05242,56.932396,12.084113,305.285309,NULL,46.386505,NULL,NULL,16.561417,33.154518,263.085938,160.81105,144.445282,81.021019,88.051697,24.546959,26.778444,88.31752,55.676464,260.412659,86.905037,30.040039,NULL,23.870001,133.149765,64.231644,75.723694,45.55056,456.728333,180.75827,99.414909,92.481926,37.795792
20/02/2017,47083.80859,100.410759,25.009588,21.181273,56.403793,11.990944,301.447937,NULL,46.786385,NULL,NULL,16.589487,33.125542,266.272125,159.876328,142.687378,82.184456,88.110458,24.891077,27.199783,88.42363,56.264992,259.878479,88.159203,30.420509,NULL,24.110001,132.896683,63.63485,74.992676,45.466084,448.160034,181.492371,100.251038,91.471146,37.757931
21/02/2017,47614.98828,101.196579,25.546146,21.498447,56.844296,12.00026,303.500244,NULL,46.922935,NULL,NULL,16.870703,32.903416,265.392517,161.824478,143.541702,85.283775,87.650131,24.670488,27.799023,89.210602,57.935371,257.824554,89.283951,31.401272,NULL,23.950001,135.96283,63.606876,76.271957,47.465321,456.440643,181.548843,100.892059,91.902939,37.975632
22/02/2017,47195.67969,100.475471,25.834297,21.379507,56.570206,11.869823,297.228638,NULL,46.922935,NULL,NULL,16.402044,32.922733,273.191864,161.598175,142.194489,84.616234,87.072258,24.838135,27.152971,88.352898,56.083244,262.199341,87.999939,31.485819,NULL,23.700001,136.01152,63.205887,75.485313,46.611191,452.134003,183.148819,99.963036,90.872528,38.382648
23/02/2017,47206.35938,101.732803,25.625635,21.161448,56.305904,11.78597,291.596588,NULL,46.484035,NULL,NULL,15.961554,32.333618,278.039551,161.814636,140.00943,83.166702,86.073219,24.970488,26.890802,89.157547,54.551334,252.84201,86.516846,31.705647,NULL,23.9,135.281464,63.355087,74.34111,45.731022,452.277832,180.626495,99.238396,99.518181,38.354248
24/02/2017,47047.67188,102.426186,25.864109,20.626219,55.58152,11.711434,296.808655,NULL,45.791553,NULL,NULL,15.867782,32.362587,280.570923,161.430923,138.892242,82.642197,85.847961,23.788139,26.928255,87.990364,54.082043,245.962128,84.615707,31.612648,NULL,24.280001,134.716904,64.119751,74.126579,45.721638,446.613586,176.212494,99.414909,102.736984,38.041889
27/02/2017,47349.19922,103.101067,25.575953,21.191183,56.305904,11.972312,298.822815,NULL,46.162178,NULL,NULL,16.383327,32.459171,283.542084,161.814636,141.38945,83.042717,85.544319,23.311672,26.975071,87.72509,53.395477,244.331985,85.730515,32.24675,NULL,24.52,136.955688,65.2854,74.206039,44.792175,444.581665,177.247772,97.566147,104.267876,37.757931
28/02/2017,46856.78906,104.016327,25.526274,21.131712,55.454269,11.879139,303.223419,NULL,46.249954,NULL,NULL,15.942838,31.821766,285.242706,159.217117,142.785965,81.297569,85.270088,23.355789,26.85335,88.290993,52.960941,243.991211,85.531441,32.026924,NULL,23.09,136.57608,67.439507,76.732811,44.472977,429.15332,176.93718,96.627838,100.411201,36.868168
01/03/2017,47467.94922,103.045601,25.844236,21.211006,54.857147,12.00026,307.80545,NULL,45.333149,NULL,NULL,16.926947,30.575937,287.050842,162.109818,145.135345,83.347893,87.1604,24.220491,27.00316,88.167206,53.786552,242.259705,85.979347,32.010021,NULL,23.360001,136.430069,69.845398,77.980309,45.871853,450.893219,177.05011,97.528992,100.264,37.199463
02/03/2017,47288.66016,105.338379,25.913788,20.844276,55.160599,12.205235,298.918274,NULL,45.645256,NULL,NULL,16.214598,30.141344,287.314728,161.775284,143.533478,81.631348,87.65992,23.973434,26.965706,88.385254,55.064087,240.23349,87.014526,32.475029,NULL,22.719999,134.911606,69.453751,76.152763,45.956345,434.718628,175.563095,97.166664,100.509338,36.782982
03/03/2017,47414.57031,106.346085,26.251621,20.043814,55.4249,12.177282,300.569702,NULL,45.781799,NULL,NULL,16.167713,29.735729,290.764801,162.218033,143.237747,83.853302,87.150612,24.061668,27.321505,89.379059,54.664318,246.229218,85.640938,32.297482,NULL,23.139999,136.264587,71.393372,77.590958,48.031189,435.869476,176.890121,98.197884,99.174698,36.934429
06/03/2017,47883.58984,106.891556,25.946394,20.143089,56.305904,12.27977,308.244568,NULL,46.259712,NULL,NULL,16.58013,29.899904,294.420135,165.051712,145.923935,85.236084,86.190758,24.485197,28.079916,89.549164,54.238476,245.501633,86.327736,33.37125,NULL,23.32,138.824615,69.808098,77.463821,48.988808,425.871613,176.852493,97.937759,99.999039,37.568611
07/03/2017,47419.16016,105.957802,26.13542,20.371424,55.54237,12.065478,308.130005,NULL,45.791553,NULL,NULL,16.242767,30.112373,300.127899,164.294098,145.554245,86.971718,85.358231,24.635195,27.508766,90.0774,52.787125,246.873947,85.431908,33.185242,NULL,22.77,137.335327,69.276558,77.861115,47.993637,418.624878,176.974838,99.749359,98.144295,36.801918
08/03/2017,47539.21875,108.065681,26.443832,20.460772,55.3368,12.326354,308.130005,NULL,45.537968,NULL,NULL,16.04587,30.035112,300.548157,166.53743,144.281006,83.862854,85.358231,24.185198,28.304628,90.229599,51.900681,249.406647,85.023804,33.00769,NULL,22.860001,137.111435,69.686874,77.217506,48.463051,405.417328,177.144257,97.566147,98.585892,37.085876
09/03/2017,47263.92188,109.498665,26.314499,20.26222,55.865402,11.767336,306.211304,NULL,45.518459,NULL,NULL,16.083397,30.015797,301.535309,167.452469,143.911362,84.0345,85.201515,23.920492,28.201637,89.576019,51.500912,245.483246,84.366867,32.618759,NULL,22.85,135.554031,68.996803,76.216331,48.416107,394.951904,177.191299,98.290787,99.596687,37.133209
10/03/2017,47102.30859,111.209007,26.60301,20.411135,56.26675,11.469193,305.676727,NULL,45.372166,NULL,NULL,15.867782,30.36347,302.004486,166.301285,143.607422,86.72377,84.5355,24.079317,28.557434,90.444466,51.414005,239.763794,83.580528,32.45813,NULL,23.139999,136.868118,68.58651,76.875839,47.852806,408.420288,178.40538,98.82962,97.957832,36.934429
13/03/2017,47101.14063,111.162773,26.374191,20.867804,55.454269,11.525095,304.407135,NULL,45.177097,NULL,NULL,15.99908,30.382784,306.402557,166.586624,141.430542,84.320602,83.654007,23.876375,28.070551,90.55191,51.570431,239.109894,83.580528,32.33976,NULL,22.879999,134.92131,69.854721,77.265182,48.115681,398.368439,176.607773,98.123566,98.271873,36.76405
14/03/2017,47087.96875,110.903915,26.364241,20.937298,55.552158,11.711434,300.932434,NULL,44.328568,NULL,NULL,15.774108,30.228262,313.781647,164.69751,139.795837,83.033195,81.37191,24.255785,27.518129,90.166924,51.544365,242.388641,83.212242,32.449669,NULL,22.82,135.33989,69.108711,76.653351,47.477272,409.759949,176.664261,99.294128,99.272842,37.426636
15/03/2017,47470.30859,113.825356,26.374191,21.215271,55.473846,11.935042,297.448242,NULL,44.367577,NULL,NULL,16.04587,30.035112,327.063995,166.399673,139.639755,84.959534,80.794044,24.988136,27.873928,90.0774,52.13533,244.110947,84.127975,32.373577,NULL,23.26,137.335327,69.276558,76.152763,47.937298,421.48407,176.551315,99.461357,98.654587,37.540218
16/03/2017,48056.55859,112.457092,26.951216,21.592516,56.628941,12.195917,302.412018,NULL,45.147842,NULL,NULL,16.402044,30.334497,331.999634,167.757492,141.759125,83.548157,80.970337,25.120487,28.229725,91.491997,51.431389,242.839981,85.14325,32.677956,NULL,23.139999,140.946609,68.978157,77.320801,48.763477,429.566833,177.595993,101.124306,100.028473,38.420513
17/03/2017,48593.44141,114.204399,27.25963,21.245052,58.674824,12.503377,306.650391,NULL,46.152424,NULL,NULL,16.317728,30.595253,362.962402,169.075928,144.765656,83.586304,80.764664,25.623428,27.817749,93.703415,51.535664,241.218979,85.740463,33.278244,NULL,24.040001,142.650024,70.516815,77.789604,48.585094,429.378052,184.137009,101.830376,98.948997,39.537445
21/03/2017,48589.05078,113.279892,26.961166,20.172871,60.838181,12.643132,300.340607,NULL,45.576984,NULL,NULL,15.849067,31.300257,362.463959,169.075928,144.83139,86.399521,80.784248,26.84107,28.089279,94.392799,51.179356,239.155945,85.113396,33.793987,NULL,23.99,145.959534,70.218407,77.432053,47.871582,436.229095,180.306534,102.92662,98.026535,39.98233
22/03/2017,48487.30078,115.544937,26.961166,20.58983,61.219944,12.438158,300.779694,NULL,46.844906,NULL,NULL,15.83971,31.474094,365.875,166.202896,146.055374,86.904953,81.998756,26.955776,28.248451,94.777786,51.944138,242.637344,85.013855,33.878532,NULL,23.66,146.69931,70.423553,77.432053,47.505428,432.893494,184.466431,99.925865,97.055,39.934994
23/03/2017,48676.91016,115.609665,27.110399,20.361494,61.846436,12.410208,302.087463,NULL,45.957359,NULL,NULL,15.755393,31.155392,375.335846,167.403275,148.010406,87.31501,82.801895,26.814598,29.128582,96.210289,52.482948,244.921387,86.387444,34.284367,NULL,23.66,149.50267,68.987488,78.957642,48.378563,433.702667,187.139297,103.075256,96.083473,39.594238
24/03/2017,49083.85156,116.256805,27.965996,20.460772,62.688286,12.410208,317.771301,NULL,46.396259,NULL,NULL,15.689793,30.682171,388.779053,168.45607,151.296265,87.953972,81.097672,26.488131,29.437565,99.120056,52.28307,243.235977,86.96476,34.521107,NULL,23.190001,151.731735,69.938644,80.387894,48.528774,438.243073,188.391037,105.555763,95.955887,39.849808
27/03/2017,49312.98828,116.830009,28.115227,20.26222,61.249313,12.633815,315.709412,NULL,46.981453,NULL,NULL,15.745937,31.029844,387.803314,170.099213,148.93866,85.817802,82.126076,27.132244,29.868265,101.071838,50.597076,245.842453,88.298546,34.233643,NULL,23.09,146.329453,69.183311,80.570648,48.106297,440.221069,189.247482,104.115768,97.957832,39.726749
28/03/2017,49339.23828,116.876228,28.164968,20.659325,61.944324,12.74562,318.859528,NULL,47.313061,NULL,NULL,15.670979,30.856009,401.019867,171.19136,149.513687,86.590271,82.752914,27.335186,30.308331,98.932037,49.197884,247.380493,89.423302,34.09837,NULL,22.84,146.777161,69.192635,80.189255,48.284676,447.144043,190.555695,105.351379,97.486786,40.03912
29/03/2017,49036.51953,117.837715,27.518299,20.689108,62.551239,12.820155,314.372955,NULL,46.337734,NULL,NULL,15.680338,30.952581,403.57251,166.665344,150.170853,85.207481,82.929214,28.244005,29.306479,97.499542,50.553627,248.236969,87.820778,33.912357,NULL,22.309999,143.80835,67.728584,80.236923,48.341011,439.852448,190.706268,106.103882,95.612419,40.313614
30/03/2017,48863.30078,117.523392,27.468555,20.778454,61.895382,12.605864,319.985931,NULL,45.801304,NULL,NULL,15.521064,31.000872,424.7229,166.56694,150.696594,83.633965,82.948814,27.961653,28.754057,97.580116,50.006115,246.993652,87.771004,34.056084,NULL,22.17,143.467651,65.900864,80.451462,48.012413,433.028351,191.139206,105.230598,95.710548,40.521862
31/03/2017,48541.55859,120.278427,27.25963,20.659325,61.073112,12.37294,310.296875,NULL,45.440437,NULL,NULL,15.886594,31.937658,436.953827,163.369217,149.604065,81.974648,82.272995,27.211655,29.053679,96.389359,48.911087,242.692581,88.806183,34.352016,NULL,22.35,142.250931,67.663307,80.554749,47.909138,434.269104,190.452179,103.781326,95.151192,40.853146
03/04/2017,48819.07031,120.69445,27.180042,20.718889,61.650661,12.475427,326.076172,NULL,45.362411,NULL,NULL,15.877236,31.860399,448.258392,167.137619,152.939178,82.28936,82.370941,26.805775,29.615463,97.186188,48.989304,244.322754,89.084885,34.091602,NULL,22.35,143.467651,68.204178,80.816978,48.322227,430.699738,190.725113,104.060036,93.296448,41.174976
04/04/2017,49342.76953,121.776123,27.508348,21.145775,60.945854,12.475427,328.930359,NULL,46.40601,NULL,NULL,16.477001,31.763823,452.851166,168.367508,155.773224,82.747093,82.184845,27.591068,29.615463,97.060837,50.397202,247.93988,88.74646,34.159904,NULL,21.9,146.777161,69.854721,82.223381,49.129635,430.196228,192.362717,104.775383,95.435776,41.241245
05/04/2017,49207.60938,119.1875,27.508348,21.185486,61.249313,12.447474,325.617981,NULL,46.620583,NULL,NULL,16.383327,31.715534,480.644257,169.676117,155.945724,83.977287,82.194641,26.911659,29.128582,95.843208,50.544937,246.94339,87.920311,33.946465,NULL,21.9,146.358627,68.260117,82.843155,48.688377,420.432098,193.172119,104.68248,94.954918,40.815289
06/04/2017,49012.42188,120.740677,27.359118,21.314545,61.200371,12.391574,327.803986,NULL,45.898842,NULL,NULL,16.327085,31.725189,489.080811,170.345184,154.647797,82.203529,81.293564,26.549894,29.109858,95.055328,50.066952,244.525787,85.869858,33.673248,NULL,22.17,143.136719,67.999016,82.716026,48.359783,418.696899,192.108597,103.223907,94.72921,40.853146
07/04/2017,49343.64063,122.192146,26.732346,20.877731,63.070053,12.531327,321.093231,NULL,45.859829,NULL,NULL,16.37397,31.165052,556.86853,170.059845,155.04213,82.737564,81.048698,27.308714,29.512468,97.956154,49.345623,242.375824,86.596481,33.997688,NULL,21.940001,145.677261,69.034103,83.184822,48.087524,438.108185,193.228577,103.316811,95.033424,40.891014
10/04/2017,49540.26172,121.85009,26.682604,20.708963,63.422455,12.820155,324.596588,NULL,45.381916,NULL,NULL,16.355156,30.614567,623.710083,170.748566,155.658203,82.136765,81.097672,26.938129,29.194124,97.114548,49.623726,241.471481,86.865211,33.579334,NULL,22.139999,145.618851,69.574966,83.17688,48.331619,422.949585,191.40274,103.168167,95.946075,41.212849
11/04/2017,49637.92969,122.108948,26.185163,20.560047,62.688286,12.820155,328.710846,NULL,44.93327,NULL,NULL,16.242767,30.517992,691.202148,170.207428,155.666428,82.680351,80.803833,27.096951,29.915083,97.580116,49.71064,241.166992,86.238152,33.084133,NULL,21.969999,145.599365,68.763672,81.953224,48.181404,421.960602,193.303879,101.858238,96.583946,41.648258
12/04/2017,48955.82031,121.933296,25.677774,20.550121,61.562561,12.549962,320.854614,NULL,44.162758,NULL,NULL,15.811637,30.373129,790.005859,167.324554,152.019119,81.736252,80.705894,26.523424,29.025587,95.807404,48.537388,239.05394,84.67543,32.94754,NULL,21.27,141.56955,68.87558,81.166573,48.106297,416.835754,194.094437,101.245087,95.092308,41.600929
17/04/2017,49011.55859,122.57119,25.309671,20.450846,61.611504,12.61518,326.324371,NULL,44.474865,NULL,NULL,15.652264,30.382784,797.328674,168.515091,155.165314,81.717178,80.343498,26.276365,28.988134,96.237144,47.96381,238.315704,84.844643,33.382965,NULL,21.120001,142.650024,68.745033,81.905548,47.158066,420.998535,190.555695,100.083809,94.74884,41.733448
18/04/2017,48762.53125,124.549652,24.812233,19.835333,61.523403,12.652449,322.257843,NULL,44.055473,NULL,NULL,15.502251,30.064083,605.841736,168.101852,153.136337,81.755318,80.069252,26.955776,29.765274,98.072548,47.76392,236.350266,84.904358,33.280506,NULL,20.030001,143.380081,66.991898,81.579758,47.505428,404.949768,191.858475,103.428299,95.288574,41.477875
19/04/2017,48873.83984,125.668282,25.130594,19.884974,62.169472,12.717667,323.546509,NULL,44.250538,NULL,NULL,15.371049,29.91922,617.165894,168.151047,153.850998,81.917427,81.176018,26.63813,29.475018,97.956154,48.233219,238.020477,84.993942,33.135361,NULL,19.98,145.609131,66.236557,81.802254,47.890354,406.891785,192.561462,102.415657,95.592796,41.572529
20/04/2017,49144.96094,126.158287,24.981363,20.083523,62.502293,12.848105,324.071533,NULL,45.596489,NULL,NULL,15.633549,29.841959,576.934814,167.865707,154.417816,82.09861,82.272995,27.229303,29.886993,98.573906,49.52813,237.586792,85.700645,33.826931,NULL,20.959999,146.407303,65.611778,82.032677,48.265892,417.896637,192.266968,103.298233,93.846001,41.998478
